1 1:0.408122 2:0.407777 3:0.38636 4:0.372549 5:0.0588235 6:0.407843 7:0.192373 8:0.224456 9:0.455346 10:0.115403 11:0.0124225 12:0.956466 13:0.0429365 14:0.000586682 15:0.499997 16:0.159888 17:0.00399813 18:0.00352661 19:0.00153624 20:0.00300077 21:0.00846344 22:0.0044653 23:0.00491075 24:0.0127006 25:0.0103278 26:0.00873505 27:0.00460872 28:0.00418065 29:0.00295514 30:0.00246407 31:0.00416762 32:0.00260313 33:0.0186326 34:0.00473692 35:0.00879372 36:0.00220332 37:0.0102474 38:0.00600589 39:0.00355703 40:0.00127766 41:0.0252838 42:0.00438925 43:0.00456091 44:0.00169486 45:0.00360701 46:0.00319851 47:0.00567561 48:0.00940865 49:0.0130591 50:0.00544311 51:0.00898493 52:0.00224026 53:0.00364829 54:0.00252491 55:0.00627533 56:0.00694893 57:0.00432624 58:0.00638615 59:0.0197821 60:0.00385255 61:0.00657953 62:0.00299643 63:0.0386993 64:0.00926089 
-1 1:0.481202 2:0.47613 3:0.436692 4:0.364706 5:0.0901961 6:0.478431 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498423 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0189274 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.356467 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00946372 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.116719 64:0 
-1 1:0.499377 2:0.495942 3:0.455768 4:0.364706 5:0.0862745 6:0.498039 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503876 16:0.0193798 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00775194 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.468992 64:0 
-1 1:0.491405 2:0.487992 3:0.446182 4:0.364706 5:0.0941176 6:0.490196 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501511 16:0.250755 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0271903 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.220544 64:0 
-1 1:0.469988 2:0.463428 3:0.424248 4:0.364706 5:0.0941176 6:0.466667 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501502 16:0.018018 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.213213 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.267267 64:0 
1 1:0.48846 2:0.481546 3:0.441176 4:0.372549 5:0.0980392 6:0.486275 7:0 8:0 9:0.997396 10:0.00260417 11:0 12:1 13:0 14:0 15:0.505208 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0208333 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.205729 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00260417 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.265625 64:0 
-1 1:0.480112 2:0.469258 3:0.439594 4:0.388235 5:0.0823529 6:0.478431 7:0 8:0 9:0.996429 10:0.00357143 11:0 12:1 13:0 14:0 15:0.5 16:0.228571 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.271429 64:0 
-1 1:0.463991 2:0.453104 3:0.421193 4:0.384314 5:0.0941176 6:0.462745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498195 16:0.140794 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0361011 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.0216607 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.303249 64:0 
1 1:0.48089 2:0.473749 3:0.433567 4:0.372549 5:0.0980392 6:0.478431 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492537 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.171642 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00746269 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.328358 64:0 
-1 1:0.480329 2:0.475923 3:0.435396 4:0.364706 5:0.0901961 6:0.478431 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.493506 16:0.178571 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00324675 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.324675 64:0 
-1 1:0.470033 2:0.454203 3:0.420148 4:0.392157 5:0.101961 6:0.466667 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.510121 16:0.198381 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0323887 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.259109 64:0 
1 1:0.451414 2:0.433789 3:0.401984 4:0.4 5:0.113725 6:0.45098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.502907 16:0.107558 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0784884 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.311047 64:0 
1 1:0.477488 2:0.466292 3:0.42781 4:0.384314 5:0.0980392 6:0.47451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503817 16:0.0229008 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0229008 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.450382 64:0 
-1 1:0.490839 2:0.486043 3:0.445825 4:0.372549 5:0.0941176 6:0.490196 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.495082 16:0.213115 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.00655738 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0262295 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.259016 64:0 
1 1:0.465638 2:0.458029 3:0.418412 4:0.372549 5:0.101961 6:0.462745 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498934 16:0.0234542 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0362473 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.441365 64:0 
-1 1:0.473266 2:0.466667 3:0.427388 4:0.364706 5:0.101961 6:0.470588 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.0860215 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0268817 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.387097 64:0 
-1 1:0.476347 2:0.467349 3:0.42908 4:0.372549 5:0.0980392 6:0.47451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497585 16:0.0338164 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00966184 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.458937 64:0 
-1 1:0.468574 2:0.4598 3:0.423148 4:0.372549 5:0.101961 6:0.466667 7:0 8:0 9:0.992218 10:0.0077821 11:0 12:1 13:0 14:0 15:0.505837 16:0.0972763 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0389105 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.357977 64:0 
1 1:0.475578 2:0.466931 3:0.42799 4:0.372549 5:0.0980392 6:0.47451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.522892 16:0.0120482 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.301205 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.163855 64:0 
-1 1:0.447032 2:0.440605 3:0.400381 4:0.364706 5:0.0980392 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503386 16:0.17833 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0406321 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.277652 64:0 
1 1:0.471707 2:0.462169 3:0.423383 4:0.380392 5:0.109804 6:0.470588 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.487032 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0662824 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.446686 64:0 
-1 1:0.451655 2:0.441797 3:0.401961 4:0.380392 5:0.113725 6:0.45098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497706 16:0.286697 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0206422 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.194954 64:0 
-1 1:0.443182 2:0.428307 3:0.394422 4:0.388235 5:0.113725 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.00574713 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.114943 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00574713 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.373563 64:0 
1 1:0.45326 2:0.441371 3:0.403524 4:0.380392 5:0.113725 6:0.45098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498943 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.114165 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.386892 64:0 
1 1:0.451374 2:0.433399 3:0.400298 4:0.4 5:0.113725 6:0.45098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492401 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0638298 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.179331 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0820669 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.182371 64:0 
-1 1:0.458585 2:0.44539 3:0.407711 4:0.380392 5:0.113725 6:0.454902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.506757 16:0.0540541 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0574324 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0371622 34:0 35:0 36:0 37:0 38:0.0439189 39:0 40:0 41:0.0777027 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0844595 49:0 50:0 51:0.0304054 52:0 53:0 54:0 55:0 56:0.0135135 57:0 58:0.00675676 59:0 60:0 61:0 62:0 63:0.0878378 64:0 
1 1:0.450334 2:0.437656 3:0.401163 4:0.384314 5:0.105882 6:0.447059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498824 16:0.115294 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.221176 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.164706 64:0 
1 1:0.444302 2:0.428243 3:0.394802 4:0.388235 5:0.113725 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501188 16:0.064133 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0261283 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0451306 34:0 35:0 36:0 37:0 38:0.023753 39:0 40:0 41:0.15677 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0118765 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0.0166271 57:0 58:0 59:0 60:0 61:0 62:0 63:0.152019 64:0.0023753 
-1 1:0.427706 2:0.40746 3:0.377531 4:0.407843 5:0.117647 6:0.427451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.495114 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.312704 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00325733 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.188925 64:0 
-1 1:0.433636 2:0.426358 3:0.385065 4:0.372549 5:0.109804 6:0.431373 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497512 16:0.0348259 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0696517 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.0124378 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.385572 64:0 
-1 1:0.445608 2:0.43173 3:0.397025 4:0.384314 5:0.105882 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.49866 16:0.101877 17:0 18:0.00536193 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0268097 26:0 27:0 28:0 29:0.00536193 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0.0294906 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0.00268097 51:0.00536193 52:0 53:0 54:0 55:0 56:0.0107239 57:0 58:0 59:0 60:0 61:0 62:0 63:0.313673 64:0 
1 1:0.455931 2:0.45023 3:0.408486 4:0.372549 5:0.101961 6:0.454902 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.513661 16:0.010929 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.00546448 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.355191 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0710383 49:0 50:0 51:0.0382514 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.00546448 64:0 
1 1:0.452543 2:0.443739 3:0.404377 4:0.372549 5:0.105882 6:0.45098 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.510373 16:0.0912863 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.257261 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.141079 64:0 
1 1:0.444118 2:0.431408 3:0.396253 4:0.384314 5:0.105882 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.014881 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.160714 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.324405 64:0 
1 1:0.42805 2:0.407364 3:0.377758 4:0.407843 5:0.117647 6:0.427451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.507634 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.30916 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.183206 64:0 
1 1:0.443808 2:0.434505 3:0.395997 4:0.380392 5:0.113725 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492481 16:0.0075188 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.193609 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.306391 64:0 
1 1:0.443445 2:0.434268 3:0.392909 4:0.380392 5:0.113725 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.491279 16:0.122093 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0232558 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.363372 64:0 
-1 1:0.424242 2:0.411428 3:0.374967 4:0.388235 5:0.121569 6:0.423529 7:0 8:0 9:0.998347 10:0.00165289 11:0 12:1 13:0 14:0 15:0.51405 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0628099 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.42314 64:0 
-1 1:0.435353 2:0.424278 3:0.386811 4:0.380392 5:0.117647 6:0.435294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.498127 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0149813 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.198502 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0411985 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.247191 64:0 
-1 1:0.44822 2:0.434812 3:0.398225 4:0.388235 5:0.113725 6:0.447059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.50838 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.385475 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.106145 64:0 
-1 1:0.419042 2:0.415422 3:0.372092 4:0.364706 5:0.113725 6:0.415686 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503067 16:0.0429448 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.223926 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.230061 64:0 
1 1:0.445361 2:0.423705 3:0.394042 4:0.4 5:0.113725 6:0.443137 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.489552 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.38806 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.122388 64:0 
1 1:0.414123 2:0.394834 3:0.365907 4:0.403922 5:0.113725 6:0.411765 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.483395 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.177122 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.339483 64:0 
1 1:0.426368 2:0.410429 3:0.376807 4:0.392157 5:0.109804 6:0.423529 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496933 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0306748 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0766871 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.395706 64:0 
-1 1:0.413474 2:0.404095 3:0.363808 4:0.372549 5:0.12549 6:0.411765 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.487685 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.108374 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.403941 64:0 
1 1:0.418484 2:0.39742 3:0.372294 4:0.403922 5:0.113725 6:0.415686 7:0 8:0 9:0.977199 10:0.0228013 11:0 12:1 13:0 14:0 15:0.498371 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.338762 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.162866 64:0 
